name	taxonomy_id	taxonomy_lvl	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
Mycoplasma conjunctivae	45361	S	0	0.00000	0	0.00000	53	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acetobacter senegalensis	446692	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14363	0.00215	0	0.00000	0	0.00000
Yersinia mollaretii	33060	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00001	0	0.00000	0	0.00000
Oligella ureolytica	90244	S	10	0.00000	0	0.00000	13	0.00000	0	0.00000	20	0.00000	0	0.00000	0	0.00000
Aerococcus urinaehominis	128944	S	14	0.00000	0	0.00000	268	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter venetianus	52133	S	12	0.00000	0	0.00000	55	0.00002	0	0.00000	0	0.00000	46	0.00028	0	0.00000
Aeromonas simiae	218936	S	0	0.00000	0	0.00000	30	0.00001	0	0.00000	12	0.00000	0	0.00000	0	0.00000
Paenibacillus graminis	189425	S	0	0.00000	4001	0.00041	31	0.00001	40	0.00001	0	0.00000	0	0.00000	0	0.00000
Stackebrandtia nassauensis	283811	S	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Burkholderia pyrrocinia	60550	S	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paenibacillus sp. JNUCC-32	2777984	S	971	0.00024	0	0.00000	1751	0.00050	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chlamydia pneumoniae	83558	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Enterocloster clostridioformis	1531	S	96	0.00002	0	0.00000	549	0.00016	0	0.00000	110	0.00002	0	0.00000	0	0.00000
Chryseobacterium haifense	421525	S	802	0.00019	0	0.00000	114	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudoalteromonas tetraodonis	43659	S	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacter cancerogenus	69218	S	18	0.00000	0	0.00000	18	0.00001	0	0.00000	0	0.00000	914	0.00558	0	0.00000
Marinomonas sp. MWYL1	400668	S	19	0.00000	0	0.00000	267	0.00008	0	0.00000	19	0.00000	0	0.00000	0	0.00000
Pseudoclostridium thermosuccinogenes	84032	S	643	0.00016	354	0.00004	3073	0.00088	32	0.00001	164	0.00002	0	0.00000	2414	0.00046
Aurantiacibacter atlanticus	1648404	S	0	0.00000	0	0.00000	130	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lentzea guizhouensis	1586287	S	161	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nostoc flagelliforme	1306274	S	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces sp. Tue 6075	1661694	S	0	0.00000	0	0.00000	26	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Geminocystis sp. NIES-3708	1615909	S	824	0.00020	24	0.00000	104	0.00003	0	0.00000	50	0.00001	0	0.00000	0	0.00000
Peptoniphilus harei	54005	S	298	0.00007	3808	0.00039	1656	0.00048	104	0.00002	0	0.00000	0	0.00000	123	0.00002
Amycolatopsis methanolica	1814	S	0	0.00000	56	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nostoc sp. CENA543	1869241	S	643	0.00016	0	0.00000	106	0.00003	664	0.00013	0	0.00000	0	0.00000	249	0.00005
Paenibacillus rhizovicinus	2704463	S	103	0.00002	0	0.00000	188	0.00005	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Staphylococcus equorum	246432	S	31	0.00001	55	0.00001	1150	0.00033	20	0.00000	4302	0.00064	0	0.00000	0	0.00000
Aeromonas sp. CU5	2033033	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	302	0.00005	0	0.00000	0	0.00000
Faecalitalea cylindroides	39483	S	0	0.00000	0	0.00000	97	0.00003	0	0.00000	0	0.00000	0	0.00000	52	0.00001
Labrenzia sp. PHM005	2590016	S	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudoalteromonas lipolytica	570156	S	0	0.00000	0	0.00000	228	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spartinivicinus ruber	2683272	S	46	0.00001	0	0.00000	49	0.00001	0	0.00000	0	0.00000	11	0.00007	0	0.00000
Arcobacter cibarius	255507	S	28	0.00001	0	0.00000	518	0.00015	0	0.00000	0	0.00000	0	0.00000	86	0.00002
Propionibacterium virus PHL112N00	1982285	S	898	0.00022	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Micromonospora craniellae	2294034	S	178	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leptospira santarosai	28183	S	55	0.00001	251	0.00003	129	0.00004	62	0.00001	57	0.00001	47	0.00029	274	0.00005
Sphingobacterium multivorum	28454	S	247	0.00006	390	0.00004	464	0.00013	0	0.00000	0	0.00000	0	0.00000	38	0.00001
Citrobacter freundii	546	S	998	0.00024	0	0.00000	372	0.00011	880105	0.17643	82	0.00001	0	0.00000	612383	0.11661
Bdellovibrio sp. ZAP7	2231053	S	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Propionimicrobium sp. Marseille-P3275	1871034	S	1078	0.00026	14	0.00000	54	0.00002	0	0.00000	0	0.00000	0	0.00000	140	0.00003
Candidatus Planktophila vernalis	1884907	S	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Planococcus kocurii	1374	S	219	0.00005	0	0.00000	218	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhizobium phaseoli	396	S	0	0.00000	0	0.00000	54	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Providencia heimbachae	333962	S	32	0.00001	0	0.00000	39	0.00001	0	0.00000	115	0.00002	0	0.00000	13	0.00000
Acinetobacter sp. TGL-Y2	1407071	S	125	0.00003	0	0.00000	107	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pasteurella skyensis	97481	S	12	0.00000	0	0.00000	36	0.00001	39	0.00001	0	0.00000	0	0.00000	0	0.00000
Paenibacillus larvae	1464	S	78	0.00002	0	0.00000	140	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudoxanthomonas spadix	415229	S	0	0.00000	0	0.00000	122	0.00004	0	0.00000	0	0.00000	0	0.00000	5214	0.00099
Acinetobacter nosocomialis	106654	S	19	0.00000	0	0.00000	547	0.00016	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Scytonema sp. HK-05	1137095	S	66	0.00002	223	0.00002	108	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bartonella henselae	38323	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	4225	0.00080
Glaciecola amylolytica	2489595	S	43	0.00001	0	0.00000	84	0.00002	0	0.00000	40	0.00001	0	0.00000	0	0.00000
Clostridium sp. SY8519	1042156	S	66	0.00002	0	0.00000	434	0.00012	0	0.00000	20	0.00000	0	0.00000	58	0.00001
Shinella sp. HZN7	879274	S	306	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Propionibacterium phage PAC1	1690805	S	148	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Listeria sp. PSOL-1	1844999	S	79	0.00002	0	0.00000	123	0.00004	15	0.00000	355	0.00005	10	0.00006	0	0.00000
Vibrio natriegens	691	S	21	0.00001	0	0.00000	56	0.00002	0	0.00000	12	0.00000	73	0.00045	0	0.00000
Thermosipho melanesiensis	46541	S	87	0.00002	0	0.00000	1138	0.00033	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Geobacillus virus E3	1572712	S	35	0.00001	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	209	0.00005	0	0.00000	607	0.00017	0	0.00000	0	0.00000	0	0.00000	52	0.00001
Clostridium chauvoei	46867	S	2904	0.00070	827	0.00008	5498	0.00158	1540	0.00031	5195	0.00078	676	0.00413	4006	0.00076
Heliobacterium modesticaldum	35701	S	869	0.00021	0	0.00000	4131	0.00119	0	0.00000	136	0.00002	0	0.00000	0	0.00000
Dehalobacter sp. DCA	1147129	S	0	0.00000	193	0.00002	6663	0.00192	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mucilaginibacter rubeus	2027860	S	0	0.00000	12	0.00000	152	0.00004	51	0.00001	0	0.00000	0	0.00000	0	0.00000
Sporosarcina ureilytica	298596	S	18	0.00000	0	0.00000	309	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Actinomyces israelii	1659	S	0	0.00000	0	0.00000	93	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermodesulfobacterium commune	1741	S	34	0.00001	0	0.00000	461	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus infantarius	102684	S	0	0.00000	0	0.00000	77	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cohnella sp. MFER-1	2728023	S	156	0.00004	0	0.00000	258	0.00007	0	0.00000	0	0.00000	0	0.00000	26	0.00000
Schaalia meyeri	52773	S	0	0.00000	27	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	528	0.00010
Kinneretia sp. DAIF2	2714952	S	0	0.00000	0	0.00000	0	0.00000	80	0.00002	0	0.00000	0	0.00000	0	0.00000
Paenibacillus brasilensis	128574	S	264	0.00006	2376	0.00024	451	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halanaerobium praevalens	2331	S	97	0.00002	100	0.00001	1146	0.00033	264	0.00005	11	0.00000	70	0.00043	26	0.00000
Streptomyces sp. S063	2005885	S	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	17	0.00000
Pseudomonas orientalis	76758	S	29	0.00001	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus terrae	2269374	S	59	0.00001	0	0.00000	83	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spiroplasma taiwanense	2145	S	191	0.00005	0	0.00000	102	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Stenotrophomonas sp. WZN-1	2005046	S	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Macrococcus caseolyticus	69966	S	37	0.00001	56	0.00001	148	0.00004	0	0.00000	0	0.00000	0	0.00000	22	0.00000
Paenibacillus cellulositrophicus	562959	S	44	0.00001	0	0.00000	340	0.00010	159	0.00003	2365	0.00035	0	0.00000	0	0.00000
Marinobacter sp. es.042	1761794	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	43	0.00001
Synechococcus sp. PCC 7117	195498	S	2791	0.00068	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Wolbachia endosymbiont of Litomosoides sigmodontis	80850	S	176	0.00004	14	0.00000	87	0.00003	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Tenacibaculum jejuense	584609	S	314	0.00008	0	0.00000	159	0.00005	17	0.00000	0	0.00000	33	0.00020	28	0.00001
Ornithinimicrobium sp. H23M54	2594265	S	406	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfococcus oleovorans	181663	S	0	0.00000	0	0.00000	64	0.00002	0	0.00000	15	0.00000	0	0.00000	0	0.00000
Tateyamaria omphalii	299262	S	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter lactucae	1785128	S	0	0.00000	0	0.00000	52	0.00001	0	0.00000	0	0.00000	0	0.00000	56	0.00001
Paenibacillus sp. URB8-2	2741301	S	0	0.00000	709	0.00007	59	0.00002	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Geobacter metallireducens	28232	S	18	0.00000	176	0.00002	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paenibacillus swuensis	1178515	S	256	0.00006	24	0.00000	1027	0.00030	0	0.00000	18	0.00000	0	0.00000	201	0.00004
Thermoanaerobacter mathranii	583357	S	0	0.00000	0	0.00000	894	0.00026	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Empedobacter stercoris	1628248	S	48	0.00001	0	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spirosoma sp. KCTC 42546	2520506	S	0	0.00000	1035	0.00011	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mucilaginibacter sp. HMF7856	2682091	S	73	0.00002	0	0.00000	140	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Algoriphagus sp. Y33	2772483	S	43	0.00001	0	0.00000	45	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Methylopumilus planktonicus	1581557	S	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10440	0.00199
Mycolicibacterium thermoresistibile	1797	S	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Symbiobacterium thermophilum	2734	S	397	0.00010	0	0.00000	247	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Planktomarina temperata	1284658	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	34	0.00001	0	0.00000	0	0.00000
Candidatus Cloacimonas acidaminovorans	456827	S	22	0.00001	19	0.00000	382	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus parasanguinis	1318	S	0	0.00000	0	0.00000	990	0.00028	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Neisseria flavescens	484	S	58	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Veillonella dispar	39778	S	237	0.00006	0	0.00000	148	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycoplasma cynos	171284	S	0	0.00000	0	0.00000	48	0.00001	0	0.00000	0	0.00000	0	0.00000	43	0.00001
Bacillus sp. X1(2014)	1565991	S	514	0.00012	0	0.00000	526	0.00015	0	0.00000	12	0.00000	0	0.00000	932	0.00018
Mannheimia granulomatis	85402	S	65	0.00002	0	0.00000	168	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus respiraculi	2021971	S	17	0.00000	0	0.00000	193	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sulfuriferula sp. AH1	1985873	S	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Capnocytophaga stomatis	1848904	S	73	0.00002	0	0.00000	29	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Beijerinckia indica	533	S	17	0.00000	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus thuringiensis	1428	S	1399	0.00034	1531	0.00016	8674	0.00249	40	0.00001	6014	0.00090	27	0.00016	1819	0.00035
Spiroplasma clarkii	2139	S	0	0.00000	0	0.00000	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermodesulfobacterium sp. TA1	2234087	S	0	0.00000	0	0.00000	76	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Novosphingobium sp. THN1	1016987	S	74	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Erythrobacter sp. THAF29	2587851	S	26	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sediminispirochaeta smaragdinae	55206	S	40	0.00001	0	0.00000	1771	0.00051	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Phaeobacter gallaeciensis	60890	S	0	0.00000	0	0.00000	761	0.00022	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pontimonas salivibrio	1159327	S	0	0.00000	0	0.00000	0	0.00000	258	0.00005	0	0.00000	0	0.00000	0	0.00000
Pseudomonas coronafaciens	53409	S	0	0.00000	0	0.00000	73	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Fervidobacterium pennivorans	93466	S	117	0.00003	0	0.00000	274	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudactinotalea sp. HY158	2654547	S	0	0.00000	998	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Fannyhessea vaginae	82135	S	44	0.00001	0	0.00000	217	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycolicibacterium fluoranthenivorans	258505	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	116	0.00071	0	0.00000
Pseudomonas sp. ACM7	2052956	S	0	0.00000	0	0.00000	86	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Syntrophothermus lipocalidus	86170	S	10	0.00000	0	0.00000	492	0.00014	0	0.00000	50	0.00001	0	0.00000	1138	0.00022
Gloeothece verrucosa	2546359	S	33	0.00001	200	0.00002	78	0.00002	0	0.00000	0	0.00000	0	0.00000	215	0.00004
Clostridium sporogenes	1509	S	9636	0.00233	4332	0.00044	41412	0.01191	124	0.00002	27951	0.00418	125	0.00076	7933	0.00151
Cedecea sp. FDAARGOS_727	2545798	S	0	0.00000	0	0.00000	27	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptosporangium sp. 'caverna'	2202249	S	0	0.00000	0	0.00000	0	0.00000	32	0.00001	0	0.00000	0	0.00000	0	0.00000
Pseudomonas putida	303	S	608	0.00015	0	0.00000	2726	0.00078	257	0.00005	1171	0.00017	109	0.00067	0	0.00000
Shewanella frigidimarina	56812	S	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Profundibacter amoris	2171755	S	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arthrobacter sp. FB24	290399	S	339	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Weissella cryptocerci	2506420	S	0	0.00000	0	0.00000	13	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacteriaceae endosymbiont of Plateumaris consimilis	2675794	S	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Methylopumilus rimovensis	2588535	S	0	0.00000	0	0.00000	35	0.00001	0	0.00000	0	0.00000	0	0.00000	111	0.00002
Yersinia similis	367190	S	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Propionibacterium australiense	119981	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00001
Bacillus sp. SB49	1071080	S	12	0.00000	0	0.00000	110	0.00003	0	0.00000	0	0.00000	0	0.00000	183	0.00003
Sulfuriferula nivalis	2675298	S	0	0.00000	0	0.00000	88	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Malaciobacter marinus	505249	S	33	0.00001	0	0.00000	85	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cytobacillus oceanisediminis	665099	S	207	0.00005	0	0.00000	865	0.00025	10	0.00000	14	0.00000	16	0.00010	24	0.00000
Hymenobacter baengnokdamensis	2615203	S	0	0.00000	0	0.00000	66	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Myroides phaeus	702745	S	40	0.00001	21	0.00000	223	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Haematospirillum jordaniae	1549855	S	0	0.00000	0	0.00000	37	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfovibrio ferrophilus	241368	S	73	0.00002	0	0.00000	126	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Echinicola sp. 20G	2781961	S	12	0.00000	0	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	53	0.00001
Lactobacillus gasseri	1596	S	308	0.00007	0	0.00000	179	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tepiditoga spiralis	2108365	S	598	0.00014	0	0.00000	1389	0.00040	162	0.00003	1303	0.00019	0	0.00000	310	0.00006
Campylobacter hominis	76517	S	0	0.00000	0	0.00000	105	0.00003	0	0.00000	0	0.00000	224	0.00137	0	0.00000
Candidatus Thioglobus autotrophicus	1705394	S	0	0.00000	0	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rippkaea orientalis	2546366	S	61	0.00001	28	0.00000	80	0.00002	0	0.00000	165	0.00002	19	0.00012	0	0.00000
Pseudomonas sp. GR 6-02	1659194	S	0	0.00000	0	0.00000	250	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbulbifer aggregans	1769779	S	568	0.00014	0	0.00000	99	0.00003	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Vibrio sp. ZWAL4003	2711221	S	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Amycolatopsis sp. YIM 10	2653857	S	486	0.00012	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00010	0	0.00000
Ferrovibrio terrae	2594003	S	1293	0.00031	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Myroides odoratus	256	S	0	0.00000	0	0.00000	113	0.00003	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Cruoricaptor ignavus	1118202	S	0	0.00000	0	0.00000	44	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium glutamicum	1718	S	0	0.00000	88	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	739	0.00014
Roseovarius indicus	540747	S	0	0.00000	94	0.00001	173	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sedimentisphaera salicampi	1941349	S	0	0.00000	0	0.00000	500	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leadbetterella byssophila	316068	S	40	0.00001	12	0.00000	110	0.00003	21	0.00000	22	0.00000	0	0.00000	0	0.00000
Shewanella sp. WE21	2029986	S	200	0.00005	0	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	25	0.00000
Pandoravirus macleodensis	2107707	S	74	0.00002	0	0.00000	1704	0.00049	16	0.00000	0	0.00000	0	0.00000	0	0.00000
Amylolactobacillus amylophilus	1603	S	14	0.00000	0	0.00000	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Christensenella sp. Marseille-P3954	2086585	S	0	0.00000	0	0.00000	328	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfovibrio fairfieldensis	44742	S	0	0.00000	0	0.00000	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hungateiclostridium saccincola	1677857	S	3587	0.00087	1039	0.00011	2354	0.00068	0	0.00000	50	0.00001	191	0.00117	202	0.00004
Nostoc sp. ATCC 53789	76335	S	0	0.00000	0	0.00000	112	0.00003	0	0.00000	38	0.00001	0	0.00000	0	0.00000
Aeromonas sp. ASNIH4	1636609	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1534	0.00937	0	0.00000
Microbulbifer sp. GL-2	2591606	S	0	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Propionibacterium virus PHL041M10	1982276	S	237	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paenibacillus durus	44251	S	134	0.00003	18	0.00000	1178	0.00034	0	0.00000	0	0.00000	0	0.00000	25	0.00000
Emcibacter sp. MEBiC09520	2582913	S	10	0.00000	0	0.00000	180	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium sp. sy039	2599641	S	0	0.00000	26	0.00000	0	0.00000	13	0.00000	186	0.00003	0	0.00000	0	0.00000
Elizabethkingia ursingii	1756150	S	16	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Litorilituus sediminis	718192	S	12	0.00000	0	0.00000	41	0.00001	0	0.00000	1037	0.00015	0	0.00000	0	0.00000
Propionibacterium virus MrAK	1982258	S	264	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Synechococcus sp. NIES-970	1827144	S	0	0.00000	0	0.00000	78	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium pelargi	1471400	S	70	0.00002	31	0.00000	0	0.00000	0	0.00000	182	0.00003	0	0.00000	0	0.00000
Boseongicola sp. CCM32	2552942	S	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Idiomarina andamanensis	1940690	S	0	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Octadecabacter temperatus	1458307	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00018	0	0.00000
Rhizobium pseudoryzae	379684	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	121	0.00002	0	0.00000	0	0.00000
Spiroplasma syrphidicola	216945	S	21	0.00001	0	0.00000	41	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Brevibacterium sp. PAMC23299	2762330	S	159	0.00004	21	0.00000	278	0.00008	89	0.00002	0	0.00000	0	0.00000	0	0.00000
Lonsdalea britannica	1082704	S	0	0.00000	0	0.00000	95	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paraburkholderia phymatum	148447	S	0	0.00000	391	0.00004	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000
Nonlabens sp. Ci31	2608253	S	0	0.00000	0	0.00000	147	0.00004	0	0.00000	704	0.00011	0	0.00000	0	0.00000
Marivivens sp. JLT3646	1920883	S	0	0.00000	0	0.00000	11	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000
Vibrio tritonius	1435069	S	18	0.00000	0	0.00000	410	0.00012	0	0.00000	0	0.00000	0	0.00000	33	0.00001
Carboxydothermus hydrogenoformans	129958	S	430	0.00010	17	0.00000	1272	0.00037	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Klebsiella pneumoniae	573	S	824552	0.19961	3868	0.00040	3705	0.00107	2223	0.00045	18495	0.00276	4153	0.02537	190	0.00004
Arcobacter suis	1278212	S	536	0.00013	0	0.00000	493	0.00014	16	0.00000	0	0.00000	0	0.00000	72	0.00001
Cohnella candidum	2674991	S	13	0.00000	0	0.00000	40	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Elizabethkingia anophelis	1117645	S	363	0.00009	0	0.00000	573	0.00016	30	0.00001	0	0.00000	0	0.00000	0	0.00000
Anseongella ginsenosidimutans	496056	S	0	0.00000	0	0.00000	34	0.00001	0	0.00000	95	0.00001	0	0.00000	0	0.00000
Enterococcus cecorum	44008	S	136	0.00003	230	0.00002	2996	0.00086	87	0.00002	0	0.00000	0	0.00000	0	0.00000
Flavobacterium sp. Sr18	935222	S	15	0.00000	0	0.00000	1105	0.00032	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lentilitoribacter sp. Alg239-R112	2305987	S	0	0.00000	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
